Unnamed: 0,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT)
,2021-11,461800505110101,425.96
,2021-11,6321307,46.98
,2021-11,461800007301201,427.33
,2021-11,169900000999999,30.19
,2021-11,451100028330200,1190.45
,2021-12,461800505301301,284.68
,2021-12,461800007301601,1218.48
,2021-12,6321306,1188.66
,2021-11,461800016400301,12.48
,2021-11,451100025400300,881.35
,2021-12,451100040130200,71.11
,2021-11,471708015700279,229.82
,2021-11,461800014330201,95.5
,2021-11,461800012330201,150.87
,2021-11,171409090400300,325.57
,2021-11,451100022400300,248.08
,2021-11,161200012800701,356.13
,2021-11,461800012301501,62.7
,2021-12,615100700,166.56
,2021-12,6219103,786.94
,2021-11,171407777331000,2485.52
,2021-11,171409090331000,672.82
,2021-11,171407777330850,272.35
,2021-11,471100063400300,773.58
,2021-11,461800505502301,382.61
,2021-12,451100036400700,18.16
,2021-11,461800018301501,58.02
,2021-11,471100071331300,50.66
,2021-12,471100063331600,20.54
,2021-11,151200016800305,296.54
,2021-11,171409090700100,345.19
,2021-11,461800008530201,35.12
,2021-11,614710200,257.78
,2021-11,471100066400300,300.17
,2021-11,611050016,102.9
,2021-11,451100036400500,60.96
,2021-11,171406565330200,558.76
,2021-12,161200010800101,179.79
,2021-11,461800010301501,56.02
,2021-12,612330200,1218.08
,2021-11,471709025020029,99.54
,2021-11,171407777610170,218.89
,2021-11,6211901,43.14
,2021-11,451100040325300,19.9
,2021-11,614330200,162.4
,2021-11,612400700,56.2
,2021-12,614040000,582.76
,2021-12,613100600,20.98
,2021-11,451900032330201,72.39
,2021-11,471100063331700,121.86
,2021-12,451100042330200,1364.16
,2021-12,631700570,221.19
,2021-11,451100045401100,18.03
,2021-12,472115080130200,6212.61
,2021-12,461800007502801,6.25
,2021-11,451100022210200,11.28
,2021-11,612050016,56.12
,2021-11,451100032400500,16.58
,2021-11,171310008130200,0.89
,2022-01,461800505110101,1212.65
,2022-01,612100716,1392.8
,2022-01,171409090400100,302.64
,2022-01,614301500,62.38
,2022-01,151200025810500,789.07
,2022-01,171615075130205,1037.72
,2022-01,6219103,700.44
,2022-01,451100036400300,1373.93
,2022-01,471100056400300,1663.13
,2022-02,4500062,673.68
,2022-02,461800014400901,66.31
,2022-02,461800018330201,854.5
,2022-02,461800012325201,875.3
,2022-02,151200032800300,10193.42
,2022-02,461800505301201,9687.47
,2022-02,461800505310301,1687.29
,2022-02,471100063330200,1235.15
,2022-02,461800505301301,355.85
,2022-02,461800010400301,85.31
,2022-02,461800018400301,56.16
,2022-02,631400300,480.32
,2022-01,451900020330201,1225.23
,2022-01,471305006130200,6571.35
,2022-01,161200012800101,939.05
,2022-01,171406565331000,596.16
,2022-01,471100053400700,111.41
,2022-01,631100700,1028.8
,2022-01,151200016800700,1060.73
,2022-01,6318109,396.96
,2022-01,171310008130200,3426.64
,2022-02,471100053400300,600.09
,2022-02,151200016810500,223.14
,2022-02,151200025810500,70.49
,2022-02,471305006130200,490.61
,2022-02,451900022325401,254.41
,2022-02,451900025301501,327.01
,2022-01,471100071330200,1032.5
,2022-01,461800505300101,773.28
,2022-01,613100500,335.75
,2022-01,461800018301501,415.27
,2022-01,611400300,423.82
,2022-01,461800012400901,50.94
,2022-01,171100090330100,62.02
,2022-02,161200012810502,132.54
,2022-02,171406565400400,307.44
,2022-02,161200010810501,205.18
,2021-12,171407777331000,1913.42
,2021-12,451100045400600,46.23
,2022-02,6321310,491.98
,2022-02,6219105,110.08
,2022-02,151200036800305,45.38
,2022-02,471100063400500,121.55
,2021-12,471100056331626,18.7
,2021-12,461800505501401,409.69
,2022-01,171409090220100,3718.82
,2022-01,171100090400300,228.33
,2022-02,614400300,464.68
,2022-02,471100071400300,392.33
,2022-02,6313108,9738.84
,2022-01,461800014400901,155.5
,2022-02,611210200,558.8
,2021-12,171406565400500,2004.08
,2022-01,171409090710200,603.88
,2022-01,614050016,206.84
,2022-02,451100032400900,96.28
,2022-02,461800016325201,721.19
,2022-02,461800012325401,393.57
,2021-12,4500061,357.9
,2022-01,471309006130200,70.61
,2022-02,461801805325201,34.49
,2022-02,171409090400600,89.39
,2022-02,461800505502801,1243.25
,2021-12,631210500,1762.33
,2021-12,171310008130200,13.26
,2021-12,451100028330226,8.0
,2021-12,171100090330100,162.2
,2022-01,631211100,13.38
,2022-02,161200008810501,87.42
,2021-12,151200016800305,98.22
,2021-12,614401000,12.72
,2022-01,171406565330200,101.53
,2022-02,614330200,280.94
,2022-02,6211601,996.78
,2022-01,461800605330201,14.46
,2021-12,451900025020001,20.32
,2022-01,6211902,131.04
,2022-02,6211602,49.26
,2022-02,4500061,347.52
,2022-01,4500056,560.5
,2022-01,471100063600200,366.41
,2021-12,451100032400700,223.87
,2022-01,461800505300201,289.46
,2022-02,611211000,850.08
,2021-12,171406565100600,159.42
,2022-01,615400700,33.4
,2021-12,612100707,288.36
,2022-01,612211000,58.12
,2021-12,614710200,151.22
,2022-01,614700200,122.91
,2022-01,461800008301501,14.38
,2021-12,471100053331700,46.78
,2021-12,614210200,180.64
,2022-02,461800505325201,137.76
,2021-12,471100071331726,22.47
,2021-12,171406565710200,261.9
,2021-12,612050100,97.98
,2022-02,615211100,1291.9
,2021-12,6211904,19.4
,2022-01,451100036401000,4.85
,2022-02,451100025130200,10.9
,2022-02,171407777100700,160.4
,2022-02,611400600,15.34
,2022-01,171409090211600,314.16
,2022-01,171310010130205,307.6
,2021-12,611210200,11.5
,2022-02,461800505501301,71.66
,2022-01,612050016,81.74
,2021-12,613700200,124.85
,2022-01,171100085331300,63.78
,2022-01,461800605110101,16.39
,2022-01,461800007301501,26.72
,2021-12,461800505325201,91.0
,2022-01,461800012110101,14.6
,2022-01,623405300,13.38
,2022-01,471100075130200,9.68
,2021-12,471100060330226,28.78
,2021-12,461800505300101,22.7
,2022-03,151200016800300,26795.56
,2022-03,461800505301201,7447.92
,2022-03,6313108,66138.16
,2022-03,981625082130200,640.07
,2022-03,461800014301501,830.37
,2022-03,451100020400300,1255.07
,2022-03,471100063400300,2740.28
,2022-03,451100040130200,111.58
,2022-03,171406565211000,981.76
,2022-03,451100036330200,4123.55
,2022-03,471100053301500,368.16
,2022-03,161200012800101,1738.55
,2022-03,461800505502801,1359.44
,2022-03,6219103,1037.84
,2022-03,171407777610170,201.18
,2022-03,614100700,970.26
,2022-03,471100056605100,6.12
,2022-03,6211411,1794.78
,2022-03,6211904,9.6
,2022-03,161200012800302,1001.85
,2022-03,612100500,1537.18
,2022-03,161200012810502,62.36
,2022-03,611100716,2390.56
,2022-03,161200010810501,80.16
,2022-03,451100040330200,4559.91
,2022-03,614100716,204.7
,2022-03,451900022330201,896.1
,2022-03,461800012400901,86.91
,2022-03,631100700,1362.48
,2022-03,161200010810502,485.26
,2022-02,471309006130200,1135.0
,2022-03,451916042030099,60.64
,2022-03,171409090211100,576.37
,2022-03,6211601,2292.58
,2022-03,171409090331000,877.47
,2022-03,221014028400300,101.74
,2022-03,471104605330226,61.54
,2022-03,451100042400700,1.06
,2022-03,451100040331700,370.86
,2022-03,451100040331600,243.16
,2022-03,471100071400700,90.35
,2022-03,151200025800305,122.5
,2022-03,451900022325401,8.19
,2022-03,451103305401000,19.88
,2022-03,451100022301500,24.62
,2022-03,615050100,134.96
,2022-02,615100600,206.14
,2022-03,461800505310301,426.49
,2022-02,451100042400100,36.46
,2022-03,471100050600226,6.62
,2022-03,612400700,196.1
,2022-03,451100036130200,35.57
,2022-03,614211100,145.88
,2022-02,451100040331700,202.14
,2022-03,4500056,33.7
,2022-03,632330200,83.02
,2022-03,151200020800305,70.9
,2022-03,161200012810601,80.28
,2022-03,471100045400326,23.42
,2022-03,451100028400500,90.98
,2022-02,461800007502801,31.12
,2022-03,171407777400600,59.44
,2022-03,451100040400900,242.74
,2022-03,451100036400100,43.7
,2022-03,611400600,99.0
,2022-03,171409090410300,27.88
,2022-03,461800012020001,31.04
,2022-03,451116042030099,37.14
,2022-03,611211000,19.0
,2022-03,451100032130200,1.43
,2022-03,451100025400700,3.51
,2022-03,161800008301201,17.12
,2022-03,611100507,171.22
,2022-07,461800505301201,3408.42
,2022-07,461800012301501,1684.01
,2022-07,151200020800300,7559.68
,2022-07,171610050130200,8447.2
,2022-06,461800014325201,217.29
,2022-06,451100032400300,1647.69
,2022-06,171100080400300,1135.58
,2022-07,171100080400300,1203.08
,2022-06,461800012301501,1379.12
,2022-06,471100050400300,2236.95
,2022-06,461800012330201,692.83
,2022-06,471100060400300,584.97
,2022-06,471100060330200,882.81
,2022-06,461800014330201,733.48
,2022-07,451100020330200,2346.58
,2022-04,471305006130200,1114.88
,2022-04,151200016800300,5584.24
,2022-04,151200025800300,2244.72
,2022-04,471307506130200,1152.57
,2022-04,161200012800302,494.49
,2022-04,471100071400300,153.6
,2022-07,171406565400300,1737.84
,2022-07,6219103,1175.0
,2022-07,451100042330200,1628.06
,2022-07,981200012800100,497.04
,2022-04,161200012800701,710.62
,2022-04,471100066400300,61.19
,2022-04,451100028330200,139.29
,2022-05,451103305330200,340.21
,2022-05,461800007301601,812.1
,2022-05,171409090400600,50.34
,2022-06,981200016800100,3224.56
,2022-07,471100050400305,90.52
,2022-06,615400300,186.78
,2022-06,621211000,624.87
,2022-06,461800012400301,249.33
,2022-07,631210500,33.7
,2022-07,151200032810500,1241.88
,2022-04,171409090210100,23264.04
,2022-04,171406565100700,10702.71
,2022-04,461800016301501,188.59
,2022-04,451100030400300,126.35
,2022-04,451100036400300,154.07
,2022-04,461800505501401,30.08
,2022-04,171612565130200,677.78
,2022-04,171409090220100,26.76
,2022-05,451100036400326,20.81
,2022-05,161200008800301,9430.99
,2022-05,461800505301301,62.08
,2022-05,171407777400300,897.52
,2022-05,451100020330200,2231.05
,2022-06,471100056400300,1267.27
,2022-06,171409090400100,272.7
,2022-06,171409090211000,293.08
,2022-06,471100050331600,255.12
,2022-04,169900000999999,243.36
,2022-04,6321310,534.46
,2022-04,471100050331626,28.68
,2022-04,6321311,1082.64
,2022-07,461200008800301,12029.38
,2022-07,461800016325401,1125.86
,2022-04,161200008800701,58.9
,2022-05,161200012810501,59.52
,2022-05,171406565400500,883.53
,2022-06,451900022325401,231.88
,2022-06,171409090710200,558.85
,2022-06,461800505502601,203.58
,2022-06,6219103,665.66
,2022-05,171409090210200,509.85
,2022-05,6313108,64481.38
,2022-04,611100507,135.02
,2022-05,451100045330200,96.96
,2022-05,6311303,2926.28
,2022-07,471100063401100,32.04
,2022-04,4500056,964.88
,2022-05,451100036400300,217.18
,2022-03,451100036401100,39.29
,2022-03,614400700,16.76
,2022-03,471100056600126,3.2
,2022-06,171409090400600,62.24
,2022-05,161200010800302,402.47
,2022-07,472115080130200,72.99
,2022-03,461800008110101,14.5
,2022-06,461800012325401,356.7
,2022-06,614400300,88.62
,2022-05,461800016325201,12.37
,2022-05,461800008301201,74.61
,2022-05,451100032400500,108.37
,2022-06,461800605301201,449.33
,2022-06,461800016325401,523.42
,2022-06,171409090210200,468.29
,2022-05,451120064710100,1586.04
,2022-07,171407777211000,527.6
,2022-05,6211411,2231.54
,2022-07,171100090400300,540.21
,2022-05,615400600,58.92
,2022-07,171406565400400,121.54
,2022-05,171406565211000,405.83
,2022-05,171409090211000,1065.38
,2022-05,6321305,299.5
,2022-05,6321306,891.78
,2022-04,614400300,14.32
,2022-05,161200008800701,117.15
,2022-07,171100090331300,239.12
,2022-05,151200025800700,31.11
,2022-07,471100053331600,191.06
,2022-07,461800012400901,56.1
,2022-05,614100716,421.82
,2022-04,161200008800101,0.16
,2022-05,461800012400301,116.5
,2022-06,6411801,172.88
,2022-07,171407777410100,31.4
,2022-04,471708016020029,98.52
,2022-06,631301200,148.24
,2022-06,451100040610300,186.1
,2022-06,612100716,625.74
,2022-05,611100516,137.16
,2022-06,451900020325401,85.03
,2022-05,171620075130200,25.32
,2022-04,6411801,73.92
,2022-05,171407777400600,46.9
,2022-06,151200032800700,299.86
,2022-06,6211903,87.56
,2022-06,471104605610300,129.08
,2022-07,471100050600200,381.81
,2022-05,631210500,8.12
,2022-04,614211200,31488.18
,2022-04,461800010301501,27.03
,2022-05,171100090331300,291.95
,2022-07,171409090100600,543.24
,2022-05,461800008400301,72.36
,2022-05,451100042700400,131.38
,2022-06,451100045301200,64.48
,2022-05,451916042030099,89.3
,2022-07,612211000,328.3
,2022-05,171409090710200,6.92
,2022-07,171407777301200,55.77
,2022-04,614100400,17.38
,2022-07,632020000,46.82
,2022-05,171100090350500,26.6
,2022-07,981630090130200,44.1
,2022-07,631301200,59.48
,2022-07,461800007301601,915.21
,2022-07,471100071336300,682.49
,2022-07,471100053600200,21.58
,2022-07,611400300,417.3
,2022-07,613100500,252.92
,2022-07,171407777330850,156.81
,2022-05,451100042330226,43.5
,2022-07,171612565130205,19.6
,2022-05,451100040331700,16.08
,2022-07,4500102,169.76
,2022-08,171612565130200,2727.26
,2022-08,451100028330200,2455.59
,2022-08,471100071400300,885.76
,2022-07,461800014400301,197.66
,2022-05,451100040331600,20.36
,2022-07,451900032330201,185.38
,2022-07,471100056330205,90.44
,2022-07,471100066400300,294.72
,2022-07,471100063400305,28.62
,2022-04,461800010400301,1.88
,2022-04,451100036400326,92.76
,2022-07,451100040325700,62.56
,2022-08,6313101,108505.05
,2022-08,461800012301501,857.89
,2022-08,471310010130200,738.55
,2022-08,6411500,2665.0
,2022-08,6219103,751.18
,2022-08,451100022400300,799.52
,2022-07,471710015130200,62.24
,2022-08,471104605400300,1371.56
,2022-08,451900020400901,10.49
,2022-07,623700800,26.36
,2022-10,471100056331600,466.96
,2022-10,461800008530201,2428.72
,2022-10,161200012800301,24314.07
,2022-09,461800014400301,368.18
,2022-09,461800018400301,203.53
,2022-09,461800007301201,1460.75
,2022-09,471100053400300,1782.84
,2022-10,461800010301501,766.7
,2022-09,151200025800300,14019.74
,2022-09,471100060400300,687.7
,2022-10,451100025400300,1236.33
,2022-08,171407777400400,190.77
,2022-09,151200020800300,20820.24
,2022-09,471100056331600,630.42
,2022-10,471100071401000,29.52
,2022-08,171409090211100,568.13
,2022-08,451100023710100,728.74
,2022-08,451100028400900,43.12
,2022-08,171615075020000,58.26
,2022-08,461800505521001,562.7
,2022-09,461200008800302,321.84
,2022-09,614330200,135.32
,2022-10,471100050610300,103.73
,2022-10,471100075330200,281.79
,2022-10,161200010800701,896.29
,2022-09,171610050130205,750.25
,2022-09,471100048400300,686.55
,2022-09,171409090400300,1659.44
,2022-10,171406565210200,29.44
,2022-10,171100080400300,165.07
,2022-10,461800012400301,122.05
,2022-09,171409090210100,837.39
,2022-10,461800010400901,49.84
,2022-10,461800014400901,137.62
,2022-10,451100028400300,1298.74
,2022-09,471100075400300,964.59
,2022-08,461800505502601,889.54
,2022-09,461800007530201,6615.67
,2022-09,6313101,107205.2
,2022-09,451900025301501,269.27
,2022-08,169900000999999,79.9
,2022-09,471306508130200,702.54
,2022-10,451100045401000,4.62
,2022-10,461800016310101,199.16
,2022-10,451900028330201,145.81
,2022-10,6411800,149.74
,2022-10,461800012325401,57.36
,2022-09,6211602,89.64
,2022-09,171620075130200,452.85
,2022-09,461800010400901,43.61
,2022-09,451900020301501,243.86
,2022-10,161200012800701,332.95
,2022-09,221014028400300,115.6
,2022-10,151200025810500,1819.15
,2022-08,471100056610300,287.2
,2022-09,471100048330200,466.62
,2022-08,151100018330200,211.16
,2022-09,6211903,47.16
,2022-10,6219103,662.0
,2022-10,461800012325201,154.58
,2022-09,461800505300101,123.84
,2022-10,451100045331600,557.98
,2022-08,6211903,68.86
,2022-09,612210200,385.88
,2022-10,612401000,55.64
,2022-09,471100050600200,418.38
,2022-09,171409090301200,332.09
,2022-08,221014028400300,116.24
,2022-09,171612565130200,439.24
,2022-08,6211610,291.16
,2022-08,4500062,1780.88
,2022-08,611100416,71.56
,2022-09,612100600,160.06
,2022-09,612401000,144.82
,2022-08,611400300,479.42
,2022-09,471100071330205,114.09
,2022-09,611050100,34.14
,2022-08,171406565330200,359.9
,2022-10,6318109,193.26
,2022-09,451900032301501,80.63
,2022-09,451100028400900,65.51
,2022-08,171407777330200,246.49
,2022-09,451100040610300,239.48
,2022-10,451100032400500,45.18
,2022-09,451900028330201,41.44
,2022-10,451100045400500,21.98
,2022-09,451103305325700,196.28
,2022-08,631400300,246.57
,2022-08,471100050301500,65.25
,2022-10,451900020400901,18.8
,2022-10,451100045400100,54.14
,2022-08,171407777400500,54.46
,2022-10,6211601,2240.0
,2022-10,161200008810501,55.54
,2022-08,615330200,103.92
,2022-08,151200020800305,60.08
,2022-09,614211100,94.46
,2022-09,451100045400100,12.0
,2022-08,614400600,31.84
,2022-08,614400500,107.62
,2022-08,614211000,138.82
,2022-08,171406565211000,565.49
,2022-08,161200012800701,107.4
,2022-08,461800016325401,104.02
,2022-10,471100066330205,14.76
,2022-10,614700100,571.1
,2022-10,614700200,152.25
,2022-10,451900020400301,12.53
,2022-09,613210500,595.9
,2022-10,171407777330200,260.12
,2022-08,611100600,155.82
,2022-08,451100045400100,62.52
,2022-09,471100063330205,15.1
,2022-08,615050016,187.38
,2022-08,471100063301200,9.0
,2022-09,471100050610300,33.82
,2022-08,451100032325300,54.94
,2022-08,471100053610300,41.34
,2022-08,451900020325401,66.16
,2022-09,471100053605200,14.55
,2022-08,161200012120201,23.46
,2022-08,471100050600100,152.74
,2022-09,461800505325101,18.29
,2022-09,451100025301500,11.17
,2022-09,471100071610300,110.96
,2022-08,471100053400305,28.52
,2022-09,615211000,18.62
,2022-08,471100045700400,16.12
,2022-09,169900000999999,49.98
,2022-09,471100050400600,29.2
,2022-08,614100416,40.74
,2022-12,461800014301501,672.31
,2022-12,451100023710100,1013.92
,2022-11,611040000,19.0
,2022-11,161200008800301,26805.43
,2022-11,151100016330200,169.36
,2022-11,451100045400300,628.09
,2022-11,6313101,110003.3
,2022-11,171409090210500,455.34
,2022-11,461800505502201,421.58
,2022-11,461800008301201,370.71
,2022-11,461800010330201,509.03
,2022-11,471100053400300,1416.95
,2022-11,471100090400300,1475.73
,2022-11,6321305,812.62
,2022-11,6211610,330.68
,2022-11,6321306,1476.52
,2022-11,611100716,2129.58
,2022-11,171407777100700,690.83
,2022-11,461800007501401,438.19
,2022-11,461800505310301,2574.06
,2022-12,461800016301501,2230.35
,2022-11,161200012800701,279.82
,2022-11,171407777211000,363.74
,2022-12,471100063331600,685.77
,2022-11,461800505501401,1084.14
,2022-12,471307506130200,2730.85
,2022-12,6321102,4881.73
,2022-12,471406565400300,772.89
,2022-12,471306506130200,816.27
,2022-12,451100025330200,1868.97
,2022-12,451100022330200,1129.88
,2022-11,451100045400500,31.88
,2022-11,471309008130200,2834.08
,2022-11,171409090400300,1373.04
,2022-11,471100056610350,131.18
,2022-11,471100085330200,555.35
,2022-12,471100066330200,523.23
,2022-12,471100060330200,801.81
,2022-11,461800012325201,432.39
,2022-12,461800014400901,133.81
,2022-12,461800018330201,1276.21
,2022-11,451900020325201,220.21
,2022-12,171409090100700,1893.08
,2022-12,451100032400300,1582.71
,2022-12,451900022301501,519.46
,2022-12,161200008800701,118.95
,2022-12,171409090330200,158.0
,2022-11,171612565130205,948.15
,2022-11,471100063600200,191.66
,2022-11,451900025330201,971.89
,2022-12,451900022330201,569.82
,2022-12,451900020400301,186.97
,2022-11,451900022310201,14.53
,2022-12,451900022400301,72.66
,2022-11,451900022325201,264.83
,2022-11,451100045401000,53.42
,2022-12,461800018301501,923.21
,2022-12,471100053600200,240.58
,2022-12,451100036330200,1026.53
,2022-12,461800007502201,12.45
,2022-11,451900032301501,91.09
,2022-11,611400300,365.05
,2022-11,171615075130200,63.86
,2022-12,461800010310201,53.72
,2022-12,151200032810500,783.01
,2022-12,4500104,186.28
,2022-10,6321101,426.56
,2022-11,461800014400301,128.52
,2022-10,471100071400500,8.59
,2022-11,471406565400300,504.11
,2022-11,161200010810501,291.38
,2022-12,461801805325401,801.96
,2022-10,161200008800101,2744.78
,2022-11,615100716,287.9
,2022-12,471100063605200,67.59
,2022-11,614210200,145.24
,2022-10,614211000,115.68
,2022-12,171406565410100,247.66
,2022-12,471100060400500,62.68
,2022-11,451100036325700,66.46
,2022-11,614211000,423.72
,2022-11,171100080400300,36.34
,2022-11,461800505500401,1018.97
,2022-12,6411800,59.8
,2022-11,171409090210200,23.56
,2022-12,613100500,319.22
,2022-11,171406565210200,27.18
,2022-11,461800008400301,70.41
,2022-11,461800008501401,51.62
,2022-11,471100063610300,99.45
,2022-11,6321103,145.08
,2022-12,471305006130200,7973.85
,2022-12,461800016310101,79.06
,2022-12,471100056400500,198.47
,2022-12,614400300,263.5
,2022-11,471100071331700,163.28
,2022-12,461800008325201,141.9
,2022-11,171407777400500,11.99
,2022-12,505006615700668,2024.0
,2022-12,471100056610300,98.43
,2022-12,161200010800701,72.91
,2022-12,171615075130205,1057.35
,2023-01,161200012810501,538.52
,2023-01,151200025800300,13279.85
,2022-12,461800007325101,30.06
,2022-12,981200010800100,0.81
,2022-12,161200012800702,91.94
,2022-12,471100050400305,36.28
,2023-01,171612565130200,9882.99
,2023-01,161200012800302,1432.45
,2022-12,461800505501501,103.06
,2023-01,6311303,2736.76
,2023-01,612050007,201.24
,2022-12,451900025400901,6.32
,2023-01,171620075130200,950.94
,2023-01,151200032810500,669.64
,2022-12,451100022301500,24.62
,2022-12,471100090336500,36.19
,2022-12,615100500,52.0
,2022-12,171407777330800,19.56
,2022-12,615100700,24.76
,2022-11,4500104,123.88
,2022-10,451100028400500,25.63
,2022-10,451900022325301,62.08
,2022-10,471100056600205,14.72
,2022-11,981525025130200,127.37
,2023-01,461800014330201,1002.3
,2023-01,451100032330200,2354.43
,2023-01,451100032400300,1911.06
,2023-02,451100032400300,1504.55
,2023-02,461800007530201,5224.55
,2023-02,461800012330201,1019.7
,2023-02,461800018330201,1047.86
,2023-02,471307508130200,816.32
,2023-02,461800010400301,302.05
,2023-01,161200008800301,28941.39
,2023-03,451100028330200,1782.94
,2023-03,171612565130200,5365.46
,2023-03,471100060400300,1000.99
,2023-03,471100063330200,1333.6
,2023-01,471100056610300,156.36
,2023-01,171409090400700,61.74
,2023-01,612400600,30.38
,2023-03,451100025400300,1655.73
,2023-03,451100045331600,215.45
,2023-03,461800010330201,1168.38
,2023-03,461800014400301,574.91
,2023-03,471100048400300,206.23
,2023-03,171406565331000,603.98
,2023-01,171407777330200,396.46
,2023-01,471100056400300,1130.31
,2023-02,471104605330200,868.28
,2023-02,151200036800300,2530.76
,2023-02,471306508130200,1211.3
,2023-01,471100090400300,854.08
,2023-01,461800008325201,205.15
,2023-01,461800016301501,1781.69
,2023-03,171407777400300,3338.73
,2023-03,161200008800302,1117.23
,2023-03,471100063400500,90.64
,2023-03,171406565400400,226.44
,2023-03,471100071350500,128.94
,2023-03,6211411,6175.6
,2023-03,6321309,2345.18
,2023-03,461800012400301,224.12
,2023-01,6411800,209.46
,2023-02,471307506130200,255.25
,2023-02,4500104,306.36
,2023-02,614100416,123.96
,2023-02,471100085330200,456.02
,2023-03,151100016400300,83.6
,2023-03,171406565410100,387.06
,2023-03,611100507,313.74
,2023-01,151200020810500,381.44
,2023-01,6219105,158.98
,2023-01,161200012800101,2291.2
,2023-01,171612565130205,546.05
,2023-03,161200008800701,341.52
,2023-03,612211000,979.9
,2023-03,471100058400300,226.56
,2023-02,451900020301501,525.66
,2023-02,461800008325101,63.78
,2023-02,451100020330200,1307.29
,2023-02,505005061700863,1014.0
,2023-01,461800012310101,77.8
,2023-02,6324303,12161.57
,2023-02,471100056600200,215.38
,2023-03,461800505521001,1406.92
,2023-03,161200010800302,896.99
,2023-02,161200012810502,293.64
,2023-03,461800505502601,1069.89
,2023-03,151200032800700,6535.82
,2023-01,171406565100700,1499.79
,2023-03,451100032400900,144.51
,2023-03,461800008325101,141.5
,2023-03,171409090400100,500.67
,2023-03,151200016810500,415.59
,2023-02,461800008400301,76.47
,2023-02,471100056401000,59.46
,2023-03,471406565400300,60.45
,2023-03,6311304,1987.16
,2023-02,171407777210200,385.73
,2023-02,471100090336305,38.87
,2023-03,471100063610300,127.75
,2023-03,623405300,239.44
,2023-03,161200012800101,1448.48
,2023-01,461800014400901,124.51
,2023-02,171407777400300,1637.34
,2023-02,6411801,118.56
,2023-01,461800010325101,79.32
,2023-01,451900025400901,63.08
,2023-02,6321311,532.96
,2023-03,981630090130200,45.43
,2023-02,471100048330200,483.99
,2023-02,461800018400301,228.9
,2023-02,471100050600200,27.82
,2023-01,451100045331600,410.15
,2023-03,461800505110101,417.1
,2023-01,171407777400600,210.74
,2023-01,471100056331700,118.22
,2023-03,451100045400600,125.58
,2023-02,471100080400300,888.2
,2023-01,461800505110101,607.69
,2023-03,613020000,142.16
,2023-03,6411801,117.44
,2023-02,461800505325201,38.57
,2023-01,614050016,63.4
,2023-01,151200020810505,24.74
,2023-01,171409090210500,67.72
,2023-02,451900020400301,137.29
,2023-02,161200012800101,2085.34
,2023-03,6411800,149.46
,2023-03,4500061,560.68
,2023-02,612040000,33.06
,2023-01,4500103,58.2
,2023-01,451100036400500,109.26
,2023-01,623345100,419.16
,2023-02,171407777401000,144.11
,2023-03,471100050400700,7.32
,2023-01,151200036800300,179.62
,2023-03,461800018310201,55.58
,2023-01,461800505501301,249.31
,2023-01,471104605610300,63.98
,2023-01,461800016325401,258.05
,2023-02,613700200,98.72
,2023-02,614700200,14.61
,2023-02,461800505316001,115.93
,2023-03,161200010800101,33.82
,2023-03,612100500,36.38
,2023-03,461800914070099,78.56
,2023-01,451100040610300,128.79
,2023-02,461800016020001,37.32
,2023-01,461800505502301,121.92
,2023-01,614301200,132.56
,2023-03,623345100,6.54
,2023-01,161200008810502,7.1
,2023-01,623211000,1053.92
,2023-02,981200012800100,68.76
,2023-02,615100716,106.38
,2023-02,612400700,206.08
,2023-01,6211602,29.4
,2023-03,471100056605200,8.5
,2023-02,451900020310201,27.21
,2023-01,471104605330205,40.7
,2023-02,471100080610100,31.6
,2023-02,461801805330201,12.36
,2023-03,612040000,24.94
,2023-02,614100716,46.88
,2023-01,451100030400900,24.82
,2023-02,451100022301500,4.45
,2023-02,471100056605200,19.99
,2023-01,161200008800702,3.6
,2023-03,151200020800305,36.82
,2023-01,4531168,43.64
,2023-03,4510163,425.6
,2023-02,505006615700668,146.0
,2023-02,615040000,86.04
,2023-02,461800505503901,1190.96
,2023-01,151200032800305,63.48
,2023-02,613100500,118.72
,2023-03,471100063301200,39.33
,2023-02,471100050020000,20.12
,2023-01,471100053610300,46.98
,2023-01,471100050400305,19.42
,2023-03,471100066400700,227.06
,2023-03,161200000090001,22.0
,2023-03,6318109,48.9
,2023-03,451200020800305,95.4
,2023-03,461850508030099,22.9
,2023-03,614301100,100.22
,2023-03,615410600,70.62
,2022-04,161800505110101,31.48
,2022-10,4500025,955.8
,2022-10,4500058,87.64
,2022-10,4500061,539.28
,2023-02,471100066610350,29.18
,2023-03,471100056400305,41.46
,2019-11,161200012800301,23576.93
,2019-04,151200032800300,8531.51
,2019-04,981200016800300,880.45
,2019-04,461800007530201,7524.54
,2019-04,171409090700200,798.43
,2019-04,171407575400500,87.48
,2019-05,161200010800302,5328.26
,2019-05,171406565210200,686.17
,2019-05,461800010301501,621.39
,2019-05,461800007301201,491.12
,2019-05,615100700,2857.66
,2019-05,171100071400200,15.48
,2019-05,161200012800101,4288.08
,2019-05,171407777210200,1233.89
,2019-05,161200010800301,4453.1
,2019-05,471100050400300,480.46
,2019-05,171615075130200,4227.93
,2019-04,461800012330201,958.39
,2019-04,451100020400900,11.57
,2019-04,171407777400500,599.63
,2019-04,171409090710200,348.47
,2019-11,471100065330200,455.86
,2019-11,461800012301501,2040.54
,2019-11,161200008800101,401.1
,2019-11,614100700,37290.38
,2019-11,161200008800301,32281.99
